11.14,-101.45
11.73,-101.49
12.32,-101.53
12.9,-101.57
13.49,-101.6
14.07,-101.65
14.66,-101.68
15.25,-101.72
15.83,-101.76
16.42,-101.79
17.01,-101.83
17.59,-101.87
18.18,-101.9
18.77,-101.94
19.35,-101.98
19.94,-102.02
20.53,-102.05
21.11,-102.09
21.7,-102.13
22.28,-102.17
22.87,-102.21
23.46,-102.25
24.04,-102.28
24.63,-102.33
25.22,-102.36
25.8,-102.4
26.39,-102.45
26.98,-102.48
27.56,-102.53
28.15,-102.57
28.74,-102.6
29.32,-102.65
29.91,-102.69
30.49,-102.73
31.08,-102.77
31.67,-102.81
32.25,-102.85
32.84,-102.9
33.43,-102.93
34.01,-102.98
34.6,-103.01
35.19,-103.06
35.77,-103.1
36.36,-103.14
36.95,-103.19
37.53,-103.22
38.12,-103.27
38.7,-103.3
39.29,-103.35
39.88,-103.4
40.46,-103.43
41.05,-103.48
41.64,-103.52
42.22,-103.57
42.81,-103.6
43.4,-103.65
43.98,-103.7
44.57,-103.74
45.16,-103.78
45.74,-103.82
46.33,-103.87
46.91,-103.92
47.5,-103.96
48.09,-104.0
48.67,-104.04
49.26,-104.09
49.85,-104.14
50.43,-104.17
51.02,-104.22
51.61,-104.27
52.19,-104.31
52.78,-104.35
53.37,-104.39
53.95,-104.44
54.54,-104.49
55.12,-104.53
55.71,-104.57
56.3,-104.61
56.88,-104.66
57.47,-104.7
58.06,-104.75
58.64,-104.79
59.23,-104.83
59.82,-104.88
60.4,-104.92
60.99,-104.96
61.58,-105.01
62.16,-105.05
62.75,-105.09
63.33,-105.13
63.92,-105.18
64.51000000000001,-105.21
65.09,-105.25
65.68000000000001,-105.3
66.27,-105.33
66.84999999999999,-105.38
67.44,-105.42
68.03,-105.46
68.61,-105.51
69.2,-105.54
69.79000000000001,-105.59
70.37,-105.63
70.95999999999999,-105.67
71.54000000000001,-105.72
72.13,-105.76
72.72,-105.81
73.3,-105.85
73.89,-105.9
74.48,-105.94
75.06,-105.98
75.65000000000001,-106.03
76.23999999999999,-106.07
76.81999999999999,-106.12
77.41,-106.17
78.0,-106.21
78.58,-106.25
79.17,-106.54
75.51000000000001,-85.03
75.48,-84.45
75.40000000000001,-83.86
75.2,-83.27
75.01000000000001,-82.69
74.84999999999999,-82.09999999999999
74.66,-81.51000000000001
74.5,-80.93000000000001
74.31,-80.34
74.16,-79.75
73.97,-79.17
73.81,-78.58
73.62,-78.0
73.43000000000001,-77.41
73.28,-76.81999999999999
