33.79,0.59
33.79,1.17
33.8,1.76
33.81,2.35
33.82,2.93
33.82,3.52
33.82,4.11
33.82,4.69
33.82,5.28
33.82,5.86
33.81,6.45
33.81,7.04
33.81,7.62
33.8,8.210000000000001
33.8,8.800000000000001
33.8,9.380000000000001
33.8,9.970000000000001
33.79,10.56
33.79,11.14
33.79,11.73
33.78,12.32
33.78,12.9
33.78,13.49
33.78,14.07
33.77,14.66
33.77,15.25
33.77,15.83
33.76,16.42
33.76,17.01
33.76,17.59
33.76,18.18
33.75,18.77
33.75,19.35
33.75,19.94
33.75,20.53
33.74,21.11
33.74,21.7
33.73,22.28
33.73,22.87
33.73,23.46
33.72,24.04
33.72,24.63
33.72,25.22
33.71,25.8
33.71,26.39
33.71,26.98
33.71,27.56
33.71,28.15
33.7,28.74
33.7,29.32
33.69,29.91
33.69,30.49
33.69,31.08
33.69,31.67
33.68,32.25
33.68,32.84
33.67,33.43
33.67,34.01
33.66,34.6
33.66,35.19
-0.59,30.57
-1.17,30.59
-1.76,30.57
-2.35,30.6
-2.93,30.63
-3.52,30.61
-4.11,30.58
-4.69,30.55
-5.28,30.53
-5.86,30.51
-6.45,30.48
-7.04,30.45
-7.62,30.43
-8.210000000000001,30.4
-8.800000000000001,30.37
-9.380000000000001,30.35
-9.970000000000001,30.33
-10.56,30.3
-11.14,30.28
-11.73,30.25
-12.32,30.23
-12.9,30.2
-13.49,30.17
-14.07,30.15
-14.66,30.13
-15.25,30.1
-15.83,30.08
-16.42,30.05
-17.01,30.02
-17.59,29.99
-18.18,29.96
-18.77,29.95
-19.35,29.91
-19.94,29.88
-20.53,29.85
-21.11,29.83
-21.7,29.8
-22.28,29.77
-22.87,29.75
-23.46,29.73
-24.04,29.7
-24.63,29.68
-25.22,29.65
-25.8,29.63
-26.39,29.61
-26.98,29.59
-27.56,29.56
-28.15,29.54
-28.74,29.51
-29.32,29.48
-29.91,29.45
-30.49,29.44
-31.08,29.41
-31.67,29.38
-32.25,29.35
-32.84,29.32
-33.43,29.29
-34.01,29.27
-34.6,29.24
-35.19,29.22
-35.77,29.19
-36.36,29.16
-36.95,29.14
-37.53,29.11
-38.12,29.09
-38.7,29.07
-39.29,29.05
-39.88,29.02
-40.46,28.99
-41.05,28.97
-36.37,17.01
-36.37,16.42
-36.38,15.83
-36.39,15.25
-36.4,14.66
-36.41,14.07
-36.42,13.49
-36.43,12.9
-36.44,12.32
-36.45,11.73
-36.46,11.14
-36.47,10.56
-36.49,9.970000000000001
-36.5,9.380000000000001
-36.51,8.800000000000001
-36.52,8.210000000000001
-36.53,7.62
-36.54,7.04
-36.55,6.45
-36.56,5.86
-36.57,5.28
-36.59,4.69
-36.6,4.11
-36.61,3.52
-36.61,2.93
-36.62,2.35
-36.64,1.76
-36.65,1.17
-36.66,0.59
-36.67,-0.0
-36.68,-0.59
-36.69,-1.17
-36.7,-1.76
-36.71,-2.35
-36.72,-2.93
-36.74,-3.52
-36.74,-4.11
-36.75,-4.69
-36.76,-5.28
-36.77,-5.86
-36.78,-6.45
-36.79,-7.04
-36.8,-7.62
-36.81,-8.210000000000001
-36.82,-8.800000000000001
-36.84,-9.380000000000001
-36.85,-9.970000000000001
-36.86,-10.56
-36.87,-11.14
-36.88,-11.73
-36.89,-12.32
-36.9,-12.9
-36.91,-13.49
-36.93,-14.07
-36.93,-14.66
-36.95,-15.25
-36.96,-15.83
-36.97,-16.42
-36.98,-17.01
-36.99,-17.59
-37.0,-18.18
-37.02,-18.77
-37.03,-19.35
-37.04,-19.94
-37.05,-20.53
-37.06,-21.11
-37.07,-21.7
-37.08,-22.28
-37.09,-22.87
-37.11,-23.46
-37.11,-24.04
-37.13,-24.63
-37.14,-25.22
-37.15,-25.8
-37.17,-26.39
-37.18,-26.98
-37.19,-27.56
-37.2,-28.15
-37.21,-28.74
-37.22,-29.32
-37.23,-29.91
-37.25,-30.49
-37.26,-31.08
-37.26,-31.67
-37.28,-32.25
-37.29,-32.84
-37.3,-33.43
-37.31,-34.01
-37.32,-34.6
-37.34,-35.19
-37.35,-35.77
-37.35,-36.36
-37.37,-36.95
-37.38,-37.53
-37.39,-38.12
-37.4,-38.7
-37.42,-39.29
-37.43,-39.88
-37.44,-40.46
-37.45,-41.05
-37.46,-41.64
-37.48,-42.22
-37.49,-42.81
-37.5,-43.4
-37.51,-43.98
-37.53,-44.57
-37.54,-45.16
-37.55,-45.74
-37.56,-46.33
-22.87,-41.23
-22.28,-41.21
-21.7,-41.18
-21.11,-41.14
-20.53,-41.07
-19.94,-41.06
-19.35,-41.08
-18.77,-41.1
-18.18,-41.13
-17.59,-41.14
-17.01,-41.15
-16.42,-41.17
-15.83,-41.19
-15.25,-41.2
-14.66,-41.22
-14.07,-41.23
-13.49,-41.25
-12.9,-41.26
-12.32,-41.28
-11.73,-41.3
-11.14,-41.32
-10.56,-41.34
-9.970000000000001,-41.35
-9.380000000000001,-41.36
-8.800000000000001,-41.38
-8.210000000000001,-41.4
-7.62,-41.41
-7.04,-41.43
-6.45,-41.45
-5.86,-41.46
-5.28,-41.47
-4.69,-41.49
-4.11,-41.5
-3.52,-41.52
-2.93,-41.53
-2.35,-41.55
-1.76,-41.57
-1.17,-41.58
-0.59,-41.6
0.0,-41.61
0.59,-41.63
1.17,-41.64
1.76,-41.65
2.35,-41.67
2.93,-41.68
3.52,-41.7
4.11,-41.71
4.69,-41.73
5.28,-41.74
5.86,-41.76
6.45,-41.77
7.04,-41.78
7.62,-41.8
8.210000000000001,-41.82
8.800000000000001,-41.83
9.380000000000001,-41.84
9.970000000000001,-41.86
10.56,-41.87
11.14,-41.88
11.73,-41.9
12.32,-41.91
12.9,-41.93
13.49,-41.94
