-2.93,91.98
-3.52,92.03
-4.11,92.08
-4.69,92.14
-5.28,92.18000000000001
-5.86,92.23999999999999
-6.45,92.29000000000001
-7.04,92.34
-7.62,92.39
-8.210000000000001,92.45
-8.800000000000001,92.48999999999999
-9.380000000000001,92.54000000000001
-9.970000000000001,92.59
-10.56,92.65000000000001
-11.14,92.7
-11.73,92.75
-12.32,92.81
-12.9,92.84999999999999
-13.49,92.91
-14.07,92.95
-14.66,93.01000000000001
-15.25,93.06999999999999
-15.83,93.12
-16.42,93.18000000000001
-17.01,93.22
-17.59,93.28
-18.18,93.34
-18.77,93.38
-19.35,93.44
-19.94,93.48
-20.53,93.53
-21.11,93.58
-21.7,93.64
-22.28,93.7
-22.87,93.75
-23.46,93.8
-24.04,93.84999999999999
-24.63,93.91
-25.22,93.97
-25.8,94.02
-26.39,94.08
-26.98,94.12
-27.56,94.18000000000001
-28.15,94.23
-28.74,94.28
-29.32,94.33
-29.91,94.37
-30.49,94.42
-31.08,94.47
-31.67,94.52
-32.25,94.56999999999999
-32.84,94.61
-33.43,94.66
-34.01,94.72
-34.6,94.78
-35.19,94.83
-35.77,94.89
-36.36,94.93000000000001
-36.95,94.98999999999999
-37.53,95.04000000000001
-38.12,95.09
-38.7,95.14
-39.29,95.19
-39.88,95.23999999999999
-40.46,95.28
-41.05,95.34
-41.64,95.39
-42.22,95.44
-42.81,95.48999999999999
-43.4,95.55
-43.98,95.59
-44.57,95.65000000000001
-45.16,95.7
-45.74,95.76000000000001
-46.33,95.81
-46.91,95.84999999999999
-47.5,95.91
-48.09,95.95
-48.67,96.0
-49.26,96.05
-49.85,96.09
-50.43,96.14
-51.02,96.19
-51.61,96.23999999999999
-52.19,96.3
-52.78,96.34
-53.37,96.39
-53.95,96.43000000000001
-54.54,96.48
-55.12,96.53
-55.71,96.58
-56.3,96.63
-56.88,96.68000000000001
-57.47,96.73
-58.06,96.78
-58.64,96.83
-59.23,96.88
-59.82,96.94
-60.4,96.98
-60.99,97.04000000000001
-61.58,97.08
-62.16,97.13
-62.75,97.18000000000001
-63.33,97.22
-63.92,97.28
-64.51000000000001,97.33
-65.09,97.38
-65.68000000000001,97.44
-66.27,97.48999999999999
-66.84999999999999,97.55
-67.44,97.59999999999999
-68.03,97.66
-68.61,97.70999999999999
-69.2,97.76000000000001
-69.79000000000001,97.81999999999999
-70.37,97.88
-70.95999999999999,97.92
-71.54000000000001,97.98
-72.13,98.03
-72.72,98.09
-73.3,98.15000000000001
-73.89,98.2
-74.48,98.26000000000001
-75.06,98.31
-75.65000000000001,98.37
-76.23999999999999,98.43000000000001
-76.81999999999999,98.48
-77.41,98.54000000000001
-78.0,98.59
-78.58,98.65000000000001
-79.17,98.70999999999999
-79.75,98.76000000000001
-80.34,98.83
-80.93000000000001,98.88
-81.51000000000001,98.95
-82.09999999999999,99.01000000000001
-82.69,99.06999999999999
-83.27,99.13
-83.86,99.2
-84.45,99.25
-85.03,99.31999999999999
-85.62,99.38
-86.20999999999999,99.43000000000001
-86.79000000000001,99.5
-87.38,99.56
-87.95999999999999,99.61
-88.55,99.67
-89.14,99.73
-89.72,99.78
-90.31,99.84
-90.90000000000001,99.91
-91.48,99.95999999999999
-92.06999999999999,100.02
-92.66,100.07
-93.23999999999999,100.14
-87.91,79.17
-87.91,78.58
-87.93000000000001,78.0
-87.93000000000001,77.41
-87.95,76.81999999999999
-87.97,76.23999999999999
-87.98999999999999,75.65000000000001
-88.0,75.06
-88.02,74.48
-88.04000000000001,73.89
-88.06,73.3
-88.08,72.72
-88.09999999999999,72.13
-88.11,71.54000000000001
-88.13,70.95999999999999
-88.15000000000001,70.37
-88.17,69.79000000000001
-88.19,69.2
-88.2,68.61
-88.22,68.03
-88.23999999999999,67.44
-88.26000000000001,66.84999999999999
-88.28,66.27
-88.3,65.68000000000001
-88.31999999999999,65.09
-88.34,64.51000000000001
-88.36,63.92
-88.38,63.33
-88.40000000000001,62.75
-88.42,62.16
-88.44,61.58
-88.45999999999999,60.99
-88.48,60.4
-88.51000000000001,59.82
-88.53,59.23
-88.56,58.64
-88.58,58.06
-88.61,57.47
-88.63,56.88
-88.66,56.3
-88.69,55.71
-88.72,55.12
-88.73999999999999,54.54
-88.77,53.95
-88.8,53.37
-88.83,52.78
-88.86,52.19
-88.88,51.61
-88.91,51.02
-88.93000000000001,50.43
-88.95999999999999,49.85
-88.98999999999999,49.26
-89.02,48.67
-89.04000000000001,48.09
-89.06999999999999,47.5
-89.09999999999999,46.91
-89.12,46.33
-89.16,45.74
-89.18000000000001,45.16
-89.20999999999999,44.57
-89.23999999999999,43.98
-89.27,43.4
-89.3,42.81
-89.33,42.22
-89.36,41.64
-89.39,41.05
-89.41,40.46
-89.44,39.88
-89.47,39.29
-89.5,38.7
-89.54000000000001,38.12
-89.56,37.53
-89.59,36.95
-89.62,36.36
-89.65000000000001,35.77
-89.68000000000001,35.19
-89.7,34.6
-89.73,34.01
-89.76000000000001,33.43
-89.79000000000001,32.84
-89.81999999999999,32.25
-89.84,31.67
-89.87,31.08
-89.90000000000001,30.49
-89.92,29.91
-89.95,29.32
-89.98,28.74
-90.01000000000001,28.15
-90.03,27.56
-90.06,26.98
-90.09,26.39
-90.12,25.8
-90.15000000000001,25.22
-90.18000000000001,24.63
-90.2,24.04
-90.23,23.46
-90.26000000000001,22.87
-90.28,22.28
-90.31,21.7
-90.33,21.11
-90.34999999999999,20.53
-90.38,19.94
-90.40000000000001,19.35
-90.42,18.77
-90.45,18.18
-90.47,17.59
-90.5,17.01
-90.52,16.42
-90.55,15.83
-90.56999999999999,15.25
-90.59999999999999,14.66
-90.62,14.07
-90.64,13.49
-90.67,12.9
-90.69,12.32
-90.70999999999999,11.73
-90.73999999999999,11.14
-90.76000000000001,10.56
-90.79000000000001,9.970000000000001
-90.81,9.380000000000001
-90.84,8.800000000000001
-90.86,8.210000000000001
-90.89,7.62
-90.91,7.04
-90.93000000000001,6.45
-90.95999999999999,5.86
-90.98,5.28
-91.01000000000001,4.69
-91.04000000000001,4.11
-91.06,3.52
-91.09,2.93
-91.11,2.35
-91.13,1.76
-91.16,1.17
-91.18000000000001,0.59
-91.2,0.0
-91.23,-0.59
-91.25,-1.17
-91.27,-1.76
-91.29000000000001,-2.35
-91.31,-2.93
-91.33,-3.52
-91.34999999999999,-4.11
-91.37,-4.69
-91.39,-5.28
-91.42,-5.86
-91.44,-6.45
-91.47,-7.04
-91.48999999999999,-7.62
-91.51000000000001,-8.210000000000001
-91.53,-8.800000000000001
-91.55,-9.380000000000001
-91.58,-9.970000000000001
-91.59999999999999,-10.56
-91.62,-11.14
-91.65000000000001,-11.73
-91.67,-12.32
-91.69,-12.9
-91.72,-13.49
-91.73999999999999,-14.07
-91.76000000000001,-14.66
-91.78,-15.25
-91.81,-15.83
-91.83,-16.42
-91.86,-17.01
-91.88,-17.59
-91.91,-18.18
-91.93000000000001,-18.77
-91.95,-19.35
-91.97,-19.94
-92.0,-20.53
-92.03,-21.11
-92.05,-21.7
-92.06999999999999,-22.28
-92.09999999999999,-22.87
-92.12,-23.46
-92.14,-24.04
-92.16,-24.63
-92.19,-25.22
-92.22,-25.8
-92.25,-26.39
-92.28,-26.98
-92.3,-27.56
-92.31999999999999,-28.15
-92.34999999999999,-28.74
-92.37,-29.32
-92.40000000000001,-29.91
-92.43000000000001,-30.49
-92.45,-31.08
-92.48,-31.67
-92.51000000000001,-32.25
-92.54000000000001,-32.84
-92.56,-33.43
-92.59,-34.01
-92.62,-34.6
-92.65000000000001,-35.19
-92.67,-35.77
-92.7,-36.36
-92.72,-36.95
-92.73999999999999,-37.53
-92.77,-38.12
-92.79000000000001,-38.7
-92.81999999999999,-39.29
-92.84999999999999,-39.88
-92.87,-40.46
-92.90000000000001,-41.05
-92.93000000000001,-41.64
-92.97,-42.22
-93.0,-42.81
-93.03,-43.4
-93.06,-43.98
-93.09,-44.57
-93.12,-45.16
-93.15000000000001,-45.74
-93.18000000000001,-46.33
-93.20999999999999,-46.91
-93.23999999999999,-47.5
-93.27,-48.09
-93.3,-48.67
-93.33,-49.26
-93.36,-49.85
-93.38,-50.43
-93.41,-51.02
-93.44,-51.61
-93.47,-52.19
-93.48999999999999,-52.78
-93.52,-53.37
-93.55,-53.95
-93.58,-54.54
-93.61,-55.12
-93.63,-55.71
-93.66,-56.3
-93.69,-56.88
-93.72,-57.47
-93.75,-58.06
-93.77,-58.64
-93.8,-59.23
-93.81999999999999,-59.82
-93.84999999999999,-60.4
-93.88,-60.99
-93.90000000000001,-61.58
-93.93000000000001,-62.16
-93.95999999999999,-62.75
-93.98999999999999,-63.33
-94.02,-63.92
-94.04000000000001,-64.51000000000001
-94.06999999999999,-65.09
-94.09999999999999,-65.68000000000001
-94.13,-66.27
-94.15000000000001,-66.84999999999999
-94.18000000000001,-67.44
-94.20999999999999,-68.03
-94.23999999999999,-68.61
-94.26000000000001,-69.2
-94.29000000000001,-69.79000000000001
-94.31999999999999,-70.37
-94.34,-70.95999999999999
-94.37,-71.54000000000001
-94.40000000000001,-72.13
-94.43000000000001,-72.72
-94.45999999999999,-73.3
-94.48,-73.89
-94.51000000000001,-74.48
-94.53,-75.06
-94.56999999999999,-75.65000000000001
-94.59999999999999,-76.23999999999999
-94.63,-76.81999999999999
-94.66,-77.41
-94.69,-78.0
-94.72,-78.58
-94.75,-79.17
-94.78,-79.75
-94.81,-80.34
-94.84,-80.93000000000001
-94.87,-81.51000000000001
-94.90000000000001,-82.09999999999999
-94.93000000000001,-82.69
-95.01000000000001,-83.27
-75.65000000000001,-78.37
-75.06,-78.36
-74.48,-78.25
-73.89,-78.06
-73.3,-77.98999999999999
-72.72,-77.93000000000001
-72.13,-77.84999999999999
-71.54000000000001,-77.79000000000001
-70.95999999999999,-77.70999999999999
-70.37,-77.64
-69.79000000000001,-77.56
-69.2,-77.48999999999999
-68.61,-77.42
-68.03,-77.34
-67.44,-77.26000000000001
-66.84999999999999,-77.2
-66.27,-77.12
-65.68000000000001,-77.05
-65.09,-76.98
-64.51000000000001,-76.91
-63.92,-76.84
-63.33,-76.76000000000001
-62.75,-76.7
-62.16,-76.62
-61.58,-76.55
-60.99,-76.47
-60.4,-76.41
-59.82,-76.33
-59.23,-76.23999999999999
-58.64,-76.17
-58.06,-76.09
-57.47,-76.01000000000001
-56.88,-75.94
-56.3,-75.86
-55.71,-75.79000000000001
-55.12,-75.70999999999999
-54.54,-75.64
-53.95,-75.56
-53.37,-75.48999999999999
-52.78,-75.41
-52.19,-75.33
-51.61,-75.26000000000001
-51.02,-75.18000000000001
-50.43,-75.11
-49.85,-75.02
-49.26,-74.95999999999999
-48.67,-74.88
-48.09,-74.79000000000001
-47.5,-74.72
-46.91,-74.63
-46.33,-74.56
-45.74,-74.47
-45.16,-74.38
-44.57,-74.31
-43.98,-74.23
-43.4,-74.15000000000001
-42.81,-74.06999999999999
-42.22,-73.98999999999999
-41.64,-73.91
-41.05,-73.83
-40.46,-73.75
-39.88,-73.66
-39.29,-73.58
-38.7,-73.5
-38.12,-73.43000000000001
-37.53,-73.34
-36.95,-73.25
-36.36,-73.18000000000001
-35.77,-73.09999999999999
-35.19,-73.01000000000001
-34.6,-72.94
-34.01,-72.86
-33.43,-72.79000000000001
-32.84,-72.7
-32.25,-72.63
-31.67,-72.54000000000001
-31.08,-72.47
-30.49,-72.38
-29.91,-72.3
-29.32,-72.22
-28.74,-72.13
-28.15,-72.04000000000001
-27.56,-71.97
-26.98,-71.89
-26.39,-71.81999999999999
-25.8,-71.73999999999999
-25.22,-71.67
-24.63,-71.59
-24.04,-71.51000000000001
-23.46,-71.44
-22.87,-71.36
-22.28,-71.29000000000001
-21.7,-71.20999999999999
-21.11,-71.14
-20.53,-71.06
-19.94,-70.98
-19.35,-70.91
-18.77,-70.83
-18.18,-70.76000000000001
-17.59,-70.68000000000001
-17.01,-70.59999999999999
-16.42,-70.53
-15.83,-70.45
-15.25,-70.36
-14.66,-70.29000000000001
-14.07,-70.20999999999999
-13.49,-70.14
-12.9,-70.06
-12.32,-69.98
-11.73,-69.91
-11.14,-69.83
-10.56,-69.77
-9.970000000000001,-69.69
-9.380000000000001,-69.59999999999999
-8.800000000000001,-69.53
-8.210000000000001,-69.45
-7.62,-69.38
-7.04,-69.3
-6.45,-69.23
-5.86,-69.15000000000001
-5.28,-69.06999999999999
